Edad,Sexo,Facultad,Pregunta,Opción,Comentarios
20,M,Psicología,2,3,
20,M,Psicología,3,2,
20,M,Psicología,4,3,
20,M,Psicología,5,3,
20,M,Psicología,6,1,
20,M,Psicología,7,3,
20,M,Psicología,8,3,
20,M,Psicología,9,4,
20,M,Psicología,10,4,
20,M,Psicología,11,1,
20,M,Psicología,12,2,
20,M,Psicología,1,3,
20,M,Psicología,2,3,
20,M,Psicología,3,2,
20,M,Psicología,4,2,
20,M,Psicología,5,2,
20,M,Psicología,6,1,
20,M,Psicología,7,2,
20,M,Psicología,8,1,
20,M,Psicología,9,3,
20,M,Psicología,10,1,
20,M,Psicología,11,2,
20,M,Psicología,12,1,
20,M,Psicología,1,3,
20,M,Psicología,2,4,
20,M,Psicología,3,2,
20,M,Psicología,4,4,
20,M,Psicología,5,1,
20,M,Psicología,6,1,
20,M,Psicología,7,1,
20,M,Psicología,8,3,
20,M,Psicología,9,1,
20,M,Psicología,10,4,
20,M,Psicología,11,2,
20,M,Psicología,12,1,
20,M,Psicología,1,3,
20,M,Psicología,2,3,
20,M,Psicología,3,1,
20,M,Psicología,4,2,
20,M,Psicología,5,1,
20,M,Psicología,6,4,
20,M,Psicología,7,2,
20,M,Psicología,8,4,
20,M,Psicología,9,3,
20,M,Psicología,10,4,
20,M,Psicología,11,1,
20,M,Psicología,12,3,
21,M,Psicología,1,2,
21,M,Psicología,2,3,
21,M,Psicología,3,2,
21,M,Psicología,4,1,
21,M,Psicología,5,2,
21,M,Psicología,6,1,
21,M,Psicología,7,2,
21,M,Psicología,8,1,
21,M,Psicología,9,4,
21,M,Psicología,10,4,
21,M,Psicología,11,2,
21,M,Psicología,12,3,
21,M,Psicología,1,3,
21,M,Psicología,2,3,
21,M,Psicología,3,3,
21,M,Psicología,4,1,
21,M,Psicología,5,1,
21,M,Psicología,6,1,
21,M,Psicología,7,3,
21,M,Psicología,8,1,
21,M,Psicología,9,4,
21,M,Psicología,10,4,
21,M,Psicología,11,1,
21,M,Psicología,12,3,
21,M,Psicología,1,2,
21,M,Psicología,2,3,
21,M,Psicología,3,3,
21,M,Psicología,4,3,
21,M,Psicología,5,1,
21,M,Psicología,6,1,
21,M,Psicología,7,1,
21,M,Psicología,8,2,
21,M,Psicología,9,4,
21,M,Psicología,10,4,
21,M,Psicología,11,2,
21,M,Psicología,12,1,
21,M,Psicología,1,2,
21,M,Psicología,2,3,
21,M,Psicología,3,2,
21,M,Psicología,4,1,
21,M,Psicología,5,1,
21,M,Psicología,6,3,
21,M,Psicología,7,3,
21,M,Psicología,8,2,
21,M,Psicología,9,4,
21,M,Psicología,10,4,
21,M,Psicología,11,2,
21,M,Psicología,12,3,
21,M,Psicología,1,3,
21,M,Psicología,2,3,
21,M,Psicología,3,3,
21,M,Psicología,4,1,
21,M,Psicología,5,1,
21,M,Psicología,6,1,
21,M,Psicología,7,1,
21,M,Psicología,8,1,
21,M,Psicología,9,3,
21,M,Psicología,10,4,
21,M,Psicología,11,1,
21,M,Psicología,12,1,
21,M,Psicología,1,3,
21,M,Psicología,2,3,
21,M,Psicología,3,4,
21,M,Psicología,4,1,
21,M,Psicología,5,1,
21,M,Psicología,6,4,
21,M,Psicología,7,2,
21,M,Psicología,8,4,
21,M,Psicología,9,3,
21,M,Psicología,10,4,
21,M,Psicología,11,2,
21,M,Psicología,12,2,
21,M,Psicología,1,1,
21,M,Psicología,2,3,
21,M,Psicología,3,3,
21,M,Psicología,4,1,
21,M,Psicología,5,4,
21,M,Psicología,6,3,
21,M,Psicología,7,3,
21,M,Psicología,8,1,
21,M,Psicología,9,3,
21,M,Psicología,10,3,
21,M,Psicología,11,2,
21,M,Psicología,12,1,
22,F,Psicología,1,3,
22,F,Psicología,2,3,
22,F,Psicología,3,3,
22,F,Psicología,4,1,
22,F,Psicología,5,1,
22,F,Psicología,6,1,
22,F,Psicología,7,2,
22,F,Psicología,8,1,
22,F,Psicología,9,3,
22,F,Psicología,10,4,
22,F,Psicología,11,2,
22,F,Psicología,12,3,
22,F,Psicología,1,2,
22,F,Psicología,2,3,
22,F,Psicología,3,2,
22,F,Psicología,4,1,
22,F,Psicología,5,3,
22,F,Psicología,6,1,
22,F,Psicología,7,2,
22,F,Psicología,8,1,
22,F,Psicología,9,4,
22,F,Psicología,10,4,
22,F,Psicología,11,2,
22,F,Psicología,12,1,
22,F,Psicología,1,2,
22,F,Psicología,2,3,
22,F,Psicología,3,4,
22,F,Psicología,4,1,
22,F,Psicología,5,1,
22,F,Psicología,6,1,
22,F,Psicología,7,3,
22,F,Psicología,8,3,
22,F,Psicología,9,4,
22,F,Psicología,10,4,
22,F,Psicología,11,2,
22,F,Psicología,12,1,
22,F,Psicología,1,1,
22,F,Psicología,2,3,
22,F,Psicología,3,3,
22,F,Psicología,4,1,
22,F,Psicología,5,1,
22,F,Psicología,6,2,
22,F,Psicología,7,2,
22,F,Psicología,8,3,
22,F,Psicología,9,4,
22,F,Psicología,10,1,
22,F,Psicología,11,2,
22,F,Psicología,12,3,
22,F,Psicología,1,3,
22,F,Psicología,2,3,
22,F,Psicología,3,3,
22,F,Psicología,4,1,
22,F,Psicología,5,2,
22,F,Psicología,6,1,
22,F,Psicología,7,3,
22,F,Psicología,8,2,
22,F,Psicología,9,4,
22,F,Psicología,10,1,
22,F,Psicología,11,2,
22,F,Psicología,12,1,
22,F,Psicología,1,3,
22,F,Psicología,2,3,
22,F,Psicología,3,3,
22,F,Psicología,4,1,
22,F,Psicología,5,4,
22,F,Psicología,6,1,
22,F,Psicología,7,2,
22,F,Psicología,8,1,
22,F,Psicología,9,4,
22,F,Psicología,10,4,
22,F,Psicología,11,2,
22,F,Psicología,12,1,
22,F,Psicología,1,3,
22,F,Psicología,2,3,
22,F,Psicología,3,3,
22,F,Psicología,4,1,
22,F,Psicología,5,1,
22,F,Psicología,6,3,
22,F,Psicología,7,3,
22,F,Psicología,8,2,
22,F,Psicología,9,3,
22,F,Psicología,10,4,
22,F,Psicología,11,2,
22,F,Psicología,12,1,
22,F,Psicología,1,1,
22,F,Psicología,2,3,
22,F,Psicología,3,4,
22,F,Psicología,4,1,
22,F,Psicología,5,4,
22,F,Psicología,6,1,
22,F,Psicología,7,2,
22,F,Psicología,8,2,
22,F,Psicología,9,4,
22,F,Psicología,10,4,
22,F,Psicología,11,2,
22,F,Psicología,12,3,
21,F,Psicología,1,3,
21,F,Psicología,2,3,
21,F,Psicología,3,4,
21,F,Psicología,4,1,
21,F,Psicología,5,1,
21,F,Psicología,6,2,
21,F,Psicología,7,2,
21,F,Psicología,8,2,
21,F,Psicología,9,4,
21,F,Psicología,10,1,
21,F,Psicología,11,2,
21,F,Psicología,12,1,
21,F,Psicología,1,1,
21,F,Psicología,2,3,
21,F,Psicología,3,2,
21,F,Psicología,4,1,
21,F,Psicología,5,1,
21,F,Psicología,6,1,
21,F,Psicología,7,1,
21,F,Psicología,8,2,
21,F,Psicología,9,4,
21,F,Psicología,10,1,
21,F,Psicología,11,2,
21,F,Psicología,12,3,
21,F,Psicología,1,3,
21,F,Psicología,2,3,
21,F,Psicología,3,3,
21,F,Psicología,4,1,
21,F,Psicología,5,1,
21,F,Psicología,6,1,
21,F,Psicología,7,2,
21,F,Psicología,8,3,
21,F,Psicología,9,4,
21,F,Psicología,10,3,
21,F,Psicología,11,2,
21,F,Psicología,12,1,
21,F,Psicología,1,3,
21,F,Psicología,2,3,
21,F,Psicología,3,3,
21,F,Psicología,4,1,
21,F,Psicología,5,1,
21,F,Psicología,6,3,
21,F,Psicología,7,3,
21,F,Psicología,8,2,
21,F,Psicología,9,3,
21,F,Psicología,10,3,
21,F,Psicología,11,2,
21,F,Psicología,12,3,
21,F,Psicología,1,2,
21,F,Psicología,2,3,
21,F,Psicología,3,2,
21,F,Psicología,4,1,
21,F,Psicología,5,1,
21,F,Psicología,6,1,
21,F,Psicología,7,2,
21,F,Psicología,8,1,
21,F,Psicología,9,3,
21,F,Psicología,10,4,
21,F,Psicología,11,2,
21,F,Psicología,12,1,
21,F,Psicología,1,3,
21,F,Psicología,2,3,
21,F,Psicología,3,2,
21,F,Psicología,4,1,
21,F,Psicología,5,1,
21,F,Psicología,6,3,
21,F,Psicología,7,2,
21,F,Psicología,8,3,
21,F,Psicología,9,3,
21,F,Psicología,10,4,
21,F,Psicología,11,2,
21,F,Psicología,12,1,
21,F,Psicología,1,3,
21,F,Psicología,2,3,
21,F,Psicología,3,3,
21,F,Psicología,4,3,
21,F,Psicología,5,1,
21,F,Psicología,6,1,
21,F,Psicología,7,1,
21,F,Psicología,8,2,
21,F,Psicología,9,3,
21,F,Psicología,10,4,
21,F,Psicología,11,2,
21,F,Psicología,12,1,
21,F,Psicología,1,3,
21,F,Psicología,2,3,
21,F,Psicología,3,3,
21,F,Psicología,4,1,
21,F,Psicología,5,3,
21,F,Psicología,6,3,
21,F,Psicología,7,1,
21,F,Psicología,8,3,
21,F,Psicología,9,4,
21,F,Psicología,10,4,
21,F,Psicología,11,2,
21,F,Psicología,12,3,
21,F,Psicología,1,1,
21,F,Psicología,2,3,
21,F,Psicología,3,3,
21,F,Psicología,4,2,
21,F,Psicología,5,4,
21,F,Psicología,6,1,
21,F,Psicología,7,2,
21,F,Psicología,8,3,
21,F,Psicología,9,3,
21,F,Psicología,10,4,
21,F,Psicología,11,2,
21,F,Psicología,12,3,
21,F,Psicología,1,1,
21,F,Psicología,2,3,
21,F,Psicología,3,3,
21,F,Psicología,4,1,
21,F,Psicología,5,1,
21,F,Psicología,6,3,
21,F,Psicología,7,2,
21,F,Psicología,8,3,
21,F,Psicología,9,3,
21,F,Psicología,10,1,
21,F,Psicología,11,2,
21,F,Psicología,12,3,
21,F,Psicología,1,1,
21,F,Psicología,2,3,
21,F,Psicología,3,2,
21,F,Psicología,4,1,
21,F,Psicología,5,1,
21,F,Psicología,6,1,
21,F,Psicología,7,2,
21,F,Psicología,8,1,
21,F,Psicología,9,3,
21,F,Psicología,10,3,
21,F,Psicología,11,2,
21,F,Psicología,12,3,
21,F,Psicología,1,3,
21,F,Psicología,2,3,
21,F,Psicología,3,3,
21,F,Psicología,4,1,
21,F,Psicología,5,1,
21,F,Psicología,6,4,
21,F,Psicología,7,3,
21,F,Psicología,8,1,
21,F,Psicología,9,3,
21,F,Psicología,10,4,
21,F,Psicología,11,2,
21,F,Psicología,12,3,
20,F,Psicología,1,4,
20,F,Psicología,2,3,
20,F,Psicología,3,3,
20,F,Psicología,4,1,
20,F,Psicología,5,2,
20,F,Psicología,6,1,
20,F,Psicología,7,3,
20,F,Psicología,8,2,
20,F,Psicología,9,3,
20,F,Psicología,10,1,
20,F,Psicología,11,3,
20,F,Psicología,12,1,
20,F,Psicología,1,2,
20,F,Psicología,2,3,
20,F,Psicología,3,2,
20,F,Psicología,4,1,
20,F,Psicología,5,1,
20,F,Psicología,6,2,
20,F,Psicología,7,2,
20,F,Psicología,8,3,
20,F,Psicología,9,3,
20,F,Psicología,10,4,
20,F,Psicología,11,2,
20,F,Psicología,12,3,
20,F,Psicología,1,3,
20,F,Psicología,2,3,
20,F,Psicología,3,3,
20,F,Psicología,4,1,
20,F,Psicología,5,1,
20,F,Psicología,6,4,
20,F,Psicología,7,1,
20,F,Psicología,8,1,
20,F,Psicología,9,3,
20,F,Psicología,10,4,
20,F,Psicología,11,2,
20,F,Psicología,12,1,
20,F,Psicología,1,3,
20,F,Psicología,2,3,
20,F,Psicología,3,3,
20,F,Psicología,4,1,
20,F,Psicología,5,1,
20,F,Psicología,6,1,
20,F,Psicología,7,2,
20,F,Psicología,8,1,
20,F,Psicología,9,3,
20,F,Psicología,10,4,
20,F,Psicología,11,3,
20,F,Psicología,12,1,
20,F,Psicología,1,2,
20,F,Psicología,2,3,
20,F,Psicología,3,4,
20,F,Psicología,4,1,
20,F,Psicología,5,1,
20,F,Psicología,6,3,
20,F,Psicología,7,3,
20,F,Psicología,8,1,
20,F,Psicología,9,4,
20,F,Psicología,10,4,
20,F,Psicología,11,2,
20,F,Psicología,12,1,
20,F,Psicología,1,3,
20,F,Psicología,2,3,
20,F,Psicología,3,3,
20,F,Psicología,4,1,
20,F,Psicología,5,2,
20,F,Psicología,6,4,
20,F,Psicología,7,1,
20,F,Psicología,8,2,
20,F,Psicología,9,4,
20,F,Psicología,10,1,
20,F,Psicología,11,2,
20,F,Psicología,12,1,
20,F,Psicología,1,3,
20,F,Psicología,2,3,
20,F,Psicología,3,3,
20,F,Psicología,4,1,
20,F,Psicología,5,1,
20,F,Psicología,6,4,
20,F,Psicología,7,2,
20,F,Psicología,8,1,
20,F,Psicología,9,4,
20,F,Psicología,10,4,
20,F,Psicología,11,2,
20,F,Psicología,12,3,
20,F,Psicología,1,3,
20,F,Psicología,2,,
20,F,Psicología,3,,
20,F,Psicología,4,1,
20,F,Psicología,5,3,
20,F,Psicología,6,4,
20,F,Psicología,7,3,
20,F,Psicología,8,1,
20,F,Psicología,9,4,
20,F,Psicología,10,4,
20,F,Psicología,11,2,
20,F,Psicología,12,1,
18,F,Psicología,1,2,
18,F,Psicología,2,3,
18,F,Psicología,3,3,
18,F,Psicología,4,1,
18,F,Psicología,5,4,
18,F,Psicología,6,1,
18,F,Psicología,7,4,
18,F,Psicología,8,3,
18,F,Psicología,9,4,
18,F,Psicología,10,1,
18,F,Psicología,11,2,
18,F,Psicología,12,3,
18,F,Psicología,1,3,
18,F,Psicología,2,2,
18,F,Psicología,3,3,
18,F,Psicología,4,2,
18,F,Psicología,5,2,
18,F,Psicología,6,1,
18,F,Psicología,7,2,
18,F,Psicología,8,3,
18,F,Psicología,9,4,
18,F,Psicología,10,4,
18,F,Psicología,11,2,
18,F,Psicología,12,1,
18,F,Psicología,1,3,
18,F,Psicología,2,3,
18,F,Psicología,3,2,
18,F,Psicología,4,3,
18,F,Psicología,5,1,
18,F,Psicología,6,1,
18,F,Psicología,7,3,
18,F,Psicología,8,3,
18,F,Psicología,9,3,
18,F,Psicología,10,4,
18,F,Psicología,11,2,
18,F,Psicología,12,3,
18,F,Psicología,1,1,
18,F,Psicología,2,3,
18,F,Psicología,3,3,
18,F,Psicología,4,1,
18,F,Psicología,5,4,
18,F,Psicología,6,1,
18,F,Psicología,7,3,
18,F,Psicología,8,1,
18,F,Psicología,9,3,
18,F,Psicología,10,4,
18,F,Psicología,11,2,
18,F,Psicología,12,1,
18,F,Psicología,1,3,
18,F,Psicología,2,3,
18,F,Psicología,3,3,
18,F,Psicología,4,1,
18,F,Psicología,5,3,
18,F,Psicología,6,1,
18,F,Psicología,7,3,
18,F,Psicología,8,2,
18,F,Psicología,9,2,
18,F,Psicología,10,4,
18,F,Psicología,11,2,
18,F,Psicología,12,3,
18,F,Psicología,1,2,
18,F,Psicología,2,3,
18,F,Psicología,3,4,
18,F,Psicología,4,2,
18,F,Psicología,5,3,
18,F,Psicología,6,3,
18,F,Psicología,7,3,
18,F,Psicología,8,2,
18,F,Psicología,9,2,
18,F,Psicología,10,4,
18,F,Psicología,11,2,
18,F,Psicología,12,3,
18,F,Psicología,1,3,
18,F,Psicología,2,3,
18,F,Psicología,3,3,
18,F,Psicología,4,1,
18,F,Psicología,5,1,
18,F,Psicología,6,4,
18,F,Psicología,7,3,
18,F,Psicología,8,1,
18,F,Psicología,9,3,
18,F,Psicología,10,4,
18,F,Psicología,11,2,
18,F,Psicología,12,1,
18,F,Psicología,1,4,
18,F,Psicología,2,3,
18,F,Psicología,3,3,
18,F,Psicología,4,1,
18,F,Psicología,5,1,
18,F,Psicología,6,4,
18,F,Psicología,7,3,
18,F,Psicología,8,1,
18,F,Psicología,9,3,
18,F,Psicología,10,4,
18,F,Psicología,11,2,
18,F,Psicología,12,1,
18,F,Psicología,1,3,
18,F,Psicología,2,3,
18,F,Psicología,3,2,
18,F,Psicología,4,1,
18,F,Psicología,5,1,
18,F,Psicología,6,1,
18,F,Psicología,7,3,
18,F,Psicología,8,2,
18,F,Psicología,9,4,
18,F,Psicología,10,4,
18,F,Psicología,11,2,
18,F,Psicología,12,1,
18,F,Psicología,1,1,
18,F,Psicología,2,3,
18,F,Psicología,3,3,
18,F,Psicología,4,2,
18,F,Psicología,5,1,
18,F,Psicología,6,1,
18,F,Psicología,7,2,
18,F,Psicología,8,3,
18,F,Psicología,9,3,
18,F,Psicología,10,1,
18,F,Psicología,11,2,
18,F,Psicología,12,3,
18,F,Psicología,1,4,
18,F,Psicología,2,3,
18,F,Psicología,3,3,
18,F,Psicología,4,1,
18,F,Psicología,5,1,
18,F,Psicología,6,4,
18,F,Psicología,7,3,
18,F,Psicología,8,2,
18,F,Psicología,9,4,
18,F,Psicología,10,4,
18,F,Psicología,11,2,
18,F,Psicología,12,1,
18,F,Psicología,1,1,
18,F,Psicología,2,3,
18,F,Psicología,3,4,
18,F,Psicología,4,2,
18,F,Psicología,5,4,
18,F,Psicología,6,1,
18,F,Psicología,7,2,
18,F,Psicología,8,1,
18,F,Psicología,9,4,
18,F,Psicología,10,4,
18,F,Psicología,11,2,
18,F,Psicología,12,3,
18,F,Psicología,1,3,
18,F,Psicología,2,3,
18,F,Psicología,3,2,
18,F,Psicología,4,1,
18,F,Psicología,5,2,
18,F,Psicología,6,3,
18,F,Psicología,7,3,
18,F,Psicología,8,2,
18,F,Psicología,9,3,
18,F,Psicología,10,4,
18,F,Psicología,11,2,
18,F,Psicología,12,1,
18,F,Psicología,1,3,
18,F,Psicología,2,3,
18,F,Psicología,3,3,
18,F,Psicología,4,1,
18,F,Psicología,5,1,
18,F,Psicología,6,4,
18,F,Psicología,7,3,
18,F,Psicología,8,4,
18,F,Psicología,9,4,
18,F,Psicología,10,4,
18,F,Psicología,11,2,
18,F,Psicología,12,1,
18,F,Psicología,1,2,
18,F,Psicología,2,3,
18,F,Psicología,3,3,
18,F,Psicología,4,1,
18,F,Psicología,5,1,
18,F,Psicología,6,4,
18,F,Psicología,7,3,
18,F,Psicología,8,1,
18,F,Psicología,9,3,
18,F,Psicología,10,1,
18,F,Psicología,11,2,
18,F,Psicología,12,1,
18,F,Psicología,1,3,
18,F,Psicología,2,3,
18,F,Psicología,3,3,
18,F,Psicología,4,1,
18,F,Psicología,5,1,
18,F,Psicología,6,2,
18,F,Psicología,7,3,
18,F,Psicología,8,1,
18,F,Psicología,9,3,
18,F,Psicología,10,4,
18,F,Psicología,11,2,
18,F,Psicología,12,1,
18,F,Psicología,1,3,
18,F,Psicología,2,3,
18,F,Psicología,3,3,
18,F,Psicología,4,1,
18,F,Psicología,5,4,
18,F,Psicología,6,3,
18,F,Psicología,7,3,
18,F,Psicología,8,1,
18,F,Psicología,9,4,
18,F,Psicología,10,3,
18,F,Psicología,11,3,
18,F,Psicología,12,3,
18,F,Psicología,1,1,
18,F,Psicología,2,3,
18,F,Psicología,3,3,
18,F,Psicología,4,1,
18,F,Psicología,5,3,
18,F,Psicología,6,2,
18,F,Psicología,7,2,
18,F,Psicología,8,1,
18,F,Psicología,9,3,
18,F,Psicología,10,4,
18,F,Psicología,11,1,
18,F,Psicología,12,2,
18,F,Psicología,1,2,
18,F,Psicología,2,3,
18,F,Psicología,3,3,
18,F,Psicología,4,1,
18,F,Psicología,5,4,
18,F,Psicología,6,3,
18,F,Psicología,7,2,
18,F,Psicología,8,3,
18,F,Psicología,9,1,
18,F,Psicología,10,2,
18,F,Psicología,11,2,
18,F,Psicología,12,3,
18,F,Psicología,1,3,
18,F,Psicología,2,3,
18,F,Psicología,3,3,
18,F,Psicología,4,1,
18,F,Psicología,5,4,
18,F,Psicología,6,3,
18,F,Psicología,7,2,
18,F,Psicología,8,2,
18,F,Psicología,9,4,
18,F,Psicología,10,4,
18,F,Psicología,11,2,
18,F,Psicología,12,1,
18,F,Psicología,1,1,
18,F,Psicología,2,3,
18,F,Psicología,3,3,
18,F,Psicología,4,1,
18,F,Psicología,5,2,
18,F,Psicología,6,3,
18,F,Psicología,7,1,
18,F,Psicología,8,3,
18,F,Psicología,9,4,
18,F,Psicología,10,1,
18,F,Psicología,11,2,
18,F,Psicología,12,1,
18,F,Psicología,1,3,
18,F,Psicología,2,3,
18,F,Psicología,3,2,
18,F,Psicología,4,1,
18,F,Psicología,5,1,
18,F,Psicología,6,3,
18,F,Psicología,7,3,
18,F,Psicología,8,1,
18,F,Psicología,9,1,
18,F,Psicología,10,4,
18,F,Psicología,11,2,
18,F,Psicología,12,1,
18,F,Psicología,1,3,
18,F,Psicología,2,3,
18,F,Psicología,3,2,
18,F,Psicología,4,1,
18,F,Psicología,5,3,
18,F,Psicología,6,1,
18,F,Psicología,7,3,
18,F,Psicología,8,1,
18,F,Psicología,9,3,
18,F,Psicología,10,4,
18,F,Psicología,11,2,
18,F,Psicología,12,3,
18,F,Psicología,1,3,
18,F,Psicología,2,3,
18,F,Psicología,3,3,
18,F,Psicología,4,2,
18,F,Psicología,5,1,
18,F,Psicología,6,4,
18,F,Psicología,7,3,
18,F,Psicología,8,2,
18,F,Psicología,9,3,
18,F,Psicología,10,3,
18,F,Psicología,11,2,
18,F,Psicología,12,1,
18,F,Psicología,1,2,
18,F,Psicología,2,3,
18,F,Psicología,3,4,
18,F,Psicología,4,1,
18,F,Psicología,5,4,
18,F,Psicología,6,1,
18,F,Psicología,7,2,
18,F,Psicología,8,1,
18,F,Psicología,9,3,
18,F,Psicología,10,3,
18,F,Psicología,11,2,
18,F,Psicología,12,3,
23,F,Psicología,1,2,
23,F,Psicología,2,3,
23,F,Psicología,3,3,
23,F,Psicología,4,1,
23,F,Psicología,5,3,
23,F,Psicología,6,3,
23,F,Psicología,7,3,
23,F,Psicología,8,1,
23,F,Psicología,9,3,
23,F,Psicología,10,4,
23,F,Psicología,11,2,
23,F,Psicología,12,1,
23,F,Psicología,1,3,
23,F,Psicología,2,3,
23,F,Psicología,3,2,
23,F,Psicología,4,1,
23,F,Psicología,5,1,
23,F,Psicología,6,3,
23,F,Psicología,7,2,
23,F,Psicología,8,2,
23,F,Psicología,9,3,
23,F,Psicología,10,4,
23,F,Psicología,11,2,
23,F,Psicología,12,1,
23,F,Psicología,1,3,
23,F,Psicología,2,3,
23,F,Psicología,3,2,
23,F,Psicología,4,3,
23,F,Psicología,5,1,
23,F,Psicología,6,3,
23,F,Psicología,7,2,
23,F,Psicología,8,3,
23,F,Psicología,9,3,
23,F,Psicología,10,4,
23,F,Psicología,11,2,
23,F,Psicología,12,1,
23,F,Psicología,1,3,
23,F,Psicología,2,3,
23,F,Psicología,3,2,
23,F,Psicología,4,1,
23,F,Psicología,5,4,
23,F,Psicología,6,1,
23,F,Psicología,7,3,
23,F,Psicología,8,2,
23,F,Psicología,9,3,
23,F,Psicología,10,4,
23,F,Psicología,11,2,
23,F,Psicología,12,1,
19,F,Psicología,1,3,
19,F,Psicología,2,3,
19,F,Psicología,3,3,
19,F,Psicología,4,1,
19,F,Psicología,5,1,
19,F,Psicología,6,1,
19,F,Psicología,7,3,
19,F,Psicología,8,1,
19,F,Psicología,9,3,
19,F,Psicología,10,4,
19,F,Psicología,11,2,
19,F,Psicología,12,3,
19,F,Psicología,1,3,
19,F,Psicología,2,3,
19,F,Psicología,3,2,
19,F,Psicología,4,1,
19,F,Psicología,5,4,
19,F,Psicología,6,3,
19,F,Psicología,7,3,
19,F,Psicología,8,1,
19,F,Psicología,9,3,
19,F,Psicología,10,4,
19,F,Psicología,11,2,
19,F,Psicología,12,1,
19,F,Psicología,1,3,
19,F,Psicología,2,3,
19,F,Psicología,3,3,
19,F,Psicología,4,1,
19,F,Psicología,5,1,
19,F,Psicología,6,3,
19,F,Psicología,7,3,
19,F,Psicología,8,3,
19,F,Psicología,9,4,
19,F,Psicología,10,1,
19,F,Psicología,11,2,
19,F,Psicología,12,1,
19,F,Psicología,1,3,
19,F,Psicología,2,3,
19,F,Psicología,3,2,
19,F,Psicología,4,1,
19,F,Psicología,5,1,
19,F,Psicología,6,3,
19,F,Psicología,7,2,
19,F,Psicología,8,1,
19,F,Psicología,9,3,
19,F,Psicología,10,4,
19,F,Psicología,11,2,
19,F,Psicología,12,1,
19,F,Psicología,1,2,
19,F,Psicología,2,3,
19,F,Psicología,3,3,
19,F,Psicología,4,1,
19,F,Psicología,5,1,
19,F,Psicología,6,3,
19,F,Psicología,7,1,
19,F,Psicología,8,4,
19,F,Psicología,9,3,
19,F,Psicología,10,4,
19,F,Psicología,11,2,
19,F,Psicología,12,1,
19,F,Psicología,1,2,
19,F,Psicología,2,3,
19,F,Psicología,3,3,
19,F,Psicología,4,1,
19,F,Psicología,5,1,
19,F,Psicología,6,1,
19,F,Psicología,7,3,
19,F,Psicología,8,3,
19,F,Psicología,9,3,
19,F,Psicología,10,4,
19,F,Psicología,11,2,
19,F,Psicología,12,1,
19,F,Psicología,1,1,
19,F,Psicología,2,3,
19,F,Psicología,3,3,
19,F,Psicología,4,2,
19,F,Psicología,5,1,
19,F,Psicología,6,4,
19,F,Psicología,7,3,
19,F,Psicología,8,1,
19,F,Psicología,9,3,
19,F,Psicología,10,1,
19,F,Psicología,11,2,
19,F,Psicología,12,1,
19,F,Psicología,1,3,
19,F,Psicología,2,3,
19,F,Psicología,3,2,
19,F,Psicología,4,1,
19,F,Psicología,5,1,
19,F,Psicología,6,3,
19,F,Psicología,7,2,
19,F,Psicología,8,1,
19,F,Psicología,9,3,
19,F,Psicología,10,4,
19,F,Psicología,11,2,
19,F,Psicología,12,3,
19,F,Psicología,1,3,
19,F,Psicología,2,3,
19,F,Psicología,3,4,
19,F,Psicología,4,1,
19,F,Psicología,5,4,
19,F,Psicología,6,4,
19,F,Psicología,7,2,
19,F,Psicología,8,3,
19,F,Psicología,9,1,
19,F,Psicología,10,4,
19,F,Psicología,11,2,
19,F,Psicología,12,4,
19,F,Psicología,1,3,
19,F,Psicología,2,3,
19,F,Psicología,3,2,
19,F,Psicología,4,1,
19,F,Psicología,5,1,
19,F,Psicología,6,1,
19,F,Psicología,7,3,
19,F,Psicología,8,1,
19,F,Psicología,9,3,
19,F,Psicología,10,3,
19,F,Psicología,11,2,
19,F,Psicología,12,3,
19,F,Psicología,1,2,
19,F,Psicología,2,3,
19,F,Psicología,3,3,
19,F,Psicología,4,1,
19,F,Psicología,5,1,
19,F,Psicología,6,4,
19,F,Psicología,7,3,
19,F,Psicología,8,2,
19,F,Psicología,9,4,
19,F,Psicología,10,1,
19,F,Psicología,11,2,
19,F,Psicología,12,3,
19,F,Psicología,1,3,
19,F,Psicología,2,3,
19,F,Psicología,3,2,
19,F,Psicología,4,1,
19,F,Psicología,5,1,
19,F,Psicología,6,1,
19,F,Psicología,7,3,
19,F,Psicología,8,2,
19,F,Psicología,9,3,
19,F,Psicología,10,4,
19,F,Psicología,11,2,
19,F,Psicología,12,1,
19,F,Psicología,1,3,
19,F,Psicología,2,3,
19,F,Psicología,3,2,
19,F,Psicología,4,1,
19,F,Psicología,5,2,
19,F,Psicología,6,4,
19,F,Psicología,7,4,
19,F,Psicología,8,1,
19,F,Psicología,9,3,
19,F,Psicología,10,4,
19,F,Psicología,11,1,
19,F,Psicología,12,1,
19,F,Psicología,1,3,
19,F,Psicología,2,3,
19,F,Psicología,3,2,
19,F,Psicología,4,1,
19,F,Psicología,5,3,
19,F,Psicología,6,4,
19,F,Psicología,7,4,
19,F,Psicología,8,2,
19,F,Psicología,9,4,
19,F,Psicología,10,4,
19,F,Psicología,11,2,
19,F,Psicología,12,1,
19,F,Psicología,1,2,
19,F,Psicología,2,3,
19,F,Psicología,3,2,
19,F,Psicología,4,1,
19,F,Psicología,5,1,
19,F,Psicología,6,3,
19,F,Psicología,7,3,
19,F,Psicología,8,3,
19,F,Psicología,9,4,
19,F,Psicología,10,4,
19,F,Psicología,11,2,
19,F,Psicología,12,1,
19,F,Psicología,1,3,
19,F,Psicología,2,4,
19,F,Psicología,3,3,
